,comment,like,time,title_list
1085,하니,2,2 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1086,Newjeans Buff is indeed real ,127,4 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1087,에스파 나왔음 오프닝에 ai들끼리 만났으려나 이날 라이브 보면서 그 생각 잠깐해봄ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,8,1 day ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1088,The concept of this song is more suitable for Lesserafim and song Lesserafim Perfect Night is more suitable for NewJeans.,1,2 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1089,아숩다.. 부르다 만 느낌 ㅠㅠ,9,2 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1090,Yellow Jacket guy having such a big role is so funny to me for some reason. Who is he?,0,3 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1091,wow kerennn,1,1 day ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1092,다니엘이 얼마나 나를 매료시켰는지 설명할 수가 없어요. 너무 재능 있고 아름다워요 ,41,4 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1093,1:05 와 이제보니 마스터카드 깨알 광고 진심 ㅋㅋㅋㅋㅋㅋ,0,3 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1094,노래 셀렉트 미스인듯,9,3 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1095,아무리 인기 많다고 해도 그룹 분위기랑 어울리지도 않는 애들 쓰는 거 이해 안간다 이미 흥행 확정인 kda 써도 되는 거고 어울리는 에스파 데려와도 되는 건데 뭔 뉴진스 데려와서 망치고 있냐 뉴진스 좋아하는데 이건 좀 아니다,24,1 day ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1096,"작년 릴 나스가 너무 잘한건지, 개인적으로  좀 끓어오름이 덜 하네",10,2 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1097,마이크들고 춤만추노 갓갓갓 라이브로 어케 부를지 궁금했는데 역시 ar조나게 깔앗눜ㅋㅋㅋㅋ,9,3 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1098,Hyein and Hanni nailed the strong vocals.,55,4 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1099,"No one nailed there anything. Those shows on big events are playback.Edit: Besides the dancing obviously, the dancing was very on point.",9,4 days ago (edited),NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1100, @fakecut5007  ,6,4 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1101, @fakecut5007 There still good imo,2,4 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1102, @fakecut5007  No it wasn't. This might unironically be the worst choreography. They would have literally been better off standing still.,0,4 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1103,MÜKEMMEL,1,8 hours ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1104,저런 요정들에게 버프 받았으니 T1이 질 래야 질 수가 없었겠지.3대0  너무 싱겁게 끝났잖아.ㅋ,3,3 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1105,,0,2 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1106,억빠들 진짜 대단하네 ㅋㅋㅋ,10,1 day ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1107,Woooo,1,6 hours ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1108,"다니엘은 무대 천재, 진정한 레전드 ",102,4 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1109,모나미 피규어 세트 감사합니다 ,0,3 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1110,"Ok this is gonna sound super nitpicky… anyways!Don’t get me wrong, I love NewJeans but this is quite lacklustre tbh. While it is cool that they’re dabbling in concepts outside of their comfort zone, their stage presence (as of right now) is way more suited to their young/fresh/bubbly genre of music, understandably so, which is why this performance sort of falls flat for me... I guess it’s only because their skill set and forte isn’t in this… yet. I’m sure if they try out this type of concept in future comebacks they’ll have it down. Right now, it’s just not what theyre used to and not what we’re used to seeing from them so it’s going to garner mixed reactions. Lots of people loved it, lots of people thought it was boring. Being a newjeans fan I think I fall in the middle",6,2 days ago (edited),NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1111,"(lol also b4 any diehard Bunnies come for me, this is just my opinion; and this isn’t any of the members’ fault at all. Their vocals and performance quality * within their skillsets * are always impeccable, just as it is here. It’s just that the concept as a whole feels odd to us as the viewers because it doesn’t align with what we usually think of when we think of NewJeans!!)",0,2 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1112,AP Leona it will be on the next season <3,0,2 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1113,"일단 무대자체가 이매진드래곤스 이후로 손발이 오그라들어서 보기힘들었고 그담에 4세대 걸그룹중에  제일 이미지가 안맞는팀을 올린게 문제이럴거면 차라리 보이그룹이랑하지. 물론 롤의 성별이 남성비율이 높아서 굳이 걸그룹을 하고싶었으면 에스파, 아이들, 르세라핌을 데려오는게더 나았을텐데.. 물론 르세라핌은 블리쟈드랑 무대해서 힘들었다 쳐도 에스파나 아이들을 올렸으면 이보다는 좋지 않았을까 싶은 생각이듭니다.",13,3 days ago (edited),NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1114,고음도 낮게 부르는 재주가 있는 가수네어째 음정이 일정하냐 ㅋㅋ,12,2 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1115,"Best version of their song, so in love with New Jeans performance <3<3<3",53,4 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1116,롤=토=토 좋은 일은 연달아 일어나지 않으면서 나쁜 일은 연달다 일어나는 법이거덩 ＼롤＼뱄＼,0,1 day ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1117,롤=토=토 좋은 일은 연달아 일어나지 않으면서 나쁜 일은 연달다 일어나는 법이거덩 ＼롤＼뱄＼,0,1 day ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1118,GODjeans,1,2 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1119,"Legends never die, Phoenix AND GODS!! Любовь",39,4 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1120,*Rise,1,4 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1121,Legends never die is truly Legendary.,1,4 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1122, @Zero-iz3eu it is Masterpiece.,0,4 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1123, @Zero-iz3eu  Rise was forever ruined by the live performance.,1,4 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1124," @Arthur142   think so, you voiced my thoughts",0,4 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1125,너무 멋있어요. 뉴진스 최고. 티1 우승 축하드려요.,87,3 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1126,Today is an emotional day for me as a T1 fan and NewJeans fan.,113,4 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1127,"same love them both! zeus played SO SO GOOD, love new jeans and t1!",8,4 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1128,"SAME jfjsjjejejewell, tbh i just know and followed T1 since october tho, the girls indirectly introduce me to them esp faker ",2,4 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1129,"1:15 This little touch of choreo is beautiful, cute, and so majestic.",18,4 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1130,Ооочень круто!  Молодцы!,39,4 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1131,I'm not a Newjeans fan but that's a Wrestlemania caliber performance.,28,4 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1132,essa entrada veeeeeyr foi foda,46,4 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1133,다니엘은 스타가 되기 위해 태어났어요 그녀의 무대 매너는 정말 빛나네요 ,49,4 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1134,NEWJEANS AMAZING,21,4 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1135,뉴진스 너무 예쁘다오늘 라이브 너무 잘했어T1 네번쨰 우승,35,4 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1136,멋있다!!!!!,18,4 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1137,QUE BENDICION ESTE BUFF <3,18,4 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1138,NewJeans is the most successful music group of the gen4  ,23,4 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1139,Danielle's stage presence is LITERALLY CRAZY! Wow ,36,4 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1140,GodJeans  Congratz T1,114,4 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1141,"Hát hay quá, sân khấu thật bùng nổ",20,4 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1142,NewJeans best girl group ,28,4 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1143,이제 맘편히 무대 즐길 수 있겠구만,17,4 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1144,"그들이 얼마나 아름다웠는지, 나는 그들을 너무나 사랑했고, 모든 것이 완벽하게 이루어졌습니다. <3",18,4 days ago (edited),NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1145,Hanni and daniela voice is so great and powerful ilove NEWJEANS ,17,4 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1146,다니엘의 목소리는 너무나 강렬합니다. 그녀는 순수한 재능과 희귀한 보석이며 정말 아름답습니다. ,50,4 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1147,댄서분들 즐기는 것 같아 보여서 신나네요,91,4 days ago (edited),NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1148,진짜 너무 예쁘다 수고했어,61,4 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1149,Danielle established herself as one of the best Performers in 4th gen with a single performance,20,4 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1150,Love NewJeans,34,4 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1151,T1 승리요정 뉴진스 사랑해!!!,114,4 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1152,Congrats T1! Hanni and Danielle looks stunning!,20,4 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1153,뉴진스 사랑해 티원 우승도 축하드립니다,119,3 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1154,떴다 풀버전ㅠㅠㅠㅠㅜㅜㅜ 헤어장식 이렐리아 같음 진짜 여신 같고 너무 예뻐요.. 헤메 착장 다 비현실적으로 예쁘고 멋있어 체고야,26,4 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1155,모두가 우려했던 후렴부분.. 그냥 안부르는 판단 아쉽다,19,4 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1156,차라리 안 부르는 게 깔끔했음. 불렀으면 더 어지러웠을 듯. 딱 라이브 할 부분 잘해서 난 맘족,3,4 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1157,오히려 저게 깔끔한거같은데,0,3 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1158,"Quá hoành tráng,quá đẹp,quá cháy ",38,4 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1159,Amazing! ,20,4 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1160,한국맞나 무대 역대급이네,30,4 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1161,뉴진스 최고,145,4 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1162,it was such a good finals 3-0 to T1 expected nothing less from the goats,30,4 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1163,So faker come back when ?,0,4 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1164, @saimyintmyat9373 wasn't this it?,0,4 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1165, @saimyintmyat9373  but he never left,0,4 days ago (edited),NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1166,⁠ @saimyintmyat9373 bro has just been yapping saying a whole bunch of nothing in the comments,0,4 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1167,"다니엘이 움직이는 방식, 그녀의 목소리, 그녀의 에너지, 모든 것이 나를 매료시킵니다. 그녀는 너무 아름답습니다. ",94,4 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1168,승리의 요정 그 자체,22,4 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1169,This song is so fitting since t1 won worlds,20,4 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1170,승리요정 뉴진스 고맙습니다 ㅠ 10년째 티원팬인 아재가.,47,3 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1171,승리의 요정 뉴진스,37,3 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1172,다니엘은 무대를 밝히는 태양이자 여러분을 떨게 만드는 에너지입니다 ♡♡,21,4 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1173,이 무대는 그냥 뉴진스 팬이면 좋아할거고 롤 팬들은 별로라고 느낄만하다..,162,4 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1174,웅장함 돌려줘라ㅠ,40,4 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1175,하 근데 ㄹㅇ 에스파가 했으면 더 좋았을듯,19,1 day ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1176, @user-yd6nk4 ㄹㅇ..,0,12 hours ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1177, @user-yd6nk4 ㅇㅈ,0,9 hours ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1178,롤드컵 안봤나 페이커 헌정곡 되어버려서 롤팬들도 좋아함,0,7 hours ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1179,손은 삐뚤어져도 댓은 바로 달자  롤팬이자 타돌빠인 애들이 싫어하겠지 ㅋ,2,7 hours ago (edited),NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1180,Sebelum ribuan. Daebak Newjeans keren banget pokoknya. Sempurna semuanya,16,4 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1181,And The GODS Returned.,20,4 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1182,"다니엘은 훌륭해요, 그녀의 무대 존재감은 항상 불타오릅니다, 그녀는 나를 사랑하게 만드는 살아있는 빛입니다 ",39,4 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1183,0:03 왠진 모르겠지만 뒷모습이 젤 개간지였다,30,4 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1184,누군가는 진실을 말해야한다..,54,4 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1185,진짜 라이브 ㅈ구렸음.,20,4 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1186,솔직히 ㅈ망할줄 알았는데김정균 감독이 듀크한테 피드백하는것마냥 이상한거 시도 안하고 하던대로 립싱크해서 망하지않은 무대오프닝공연을 보는데 기대는 커녕 실수해서 나라망신 시킬까봐 조마조마하면서 봤던 무대,0,3 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1187,좋다하는건 뉴진스팬밖에 없네 ㅋㅋ,16,4 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1188,댄서가 다했다 학예회인줄 ㅜ 급하게 무대 준비했나봐,15,4 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1189,역시 예상대로 맥아리가 없구만 .. 이런 노래는 뉴진스는 아니라니깐 노래가 아깝다,16,4 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1190,역대 결승 개막식들 보니 이번 결승 개막식은 좀 아쉽네...,17,3 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1191,솔직히 노래 완전 취향인데 성량이 아쉽다.. 안무도 좀 박력있고 파워풀한걸로 다 채워서주지 후반부에 죄다 따로따로 흐물거리는동작은 진짜 맥아리빠짐,19,3 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1192,역대급 롤드컵 주제곡중에 제일 구림 아이돌 목소리라 역시 씹 스레기,7,3 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1193,솔직히 미스 캐스팅임.  나오자마자 텐션 떨어지더라,20,4 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1194,높은 음은 립싱크를 해버리넼ㅋㅋㅋ이노래는 파워풀하게 불러야하는데아직 성량이 애기네에일리나 소향이 나왔으면 어땟을지,18,4 days ago (edited),NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1195,웅장해야 되는데 오프닝은...; 고음 전혀 안되는거 같은데...;;,18,4 days ago (edited),NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1196,음역대가 너무낮은 그룹이다음악적 한계가 드러나는 그룹이네다양한 시도를 할수없다,34,3 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1197,연출 진짜구리다 ㅋㅋ,15,4 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1198,릴나스는 립싱크였어도 무대장악력은 쩔어줬는데 얘들은 뮤직뱅크왔냐 뒤에서 병풍마냥 춤만추다 할줄아는건 손만 흔들기 이런애들 제발 섭외 좀 하지마라 그래봤자 일정 빠순이빠돌이들만 올려치기해대는 그룹이닌까,31,3 days ago (edited),NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1199,ㄹㅇ 그래픽이 살렸네 ㅋㅋㅋㅋ씹,18,2 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1200,딱 게이팝의 현주소를 보여주는 똥같은 무대....알맹이는 없고 껍데기에 치중하다 뽀록나버린,31,3 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1201,뉴진스가 머라고 성역이냐 까면 안되게? ㅋㅋㅋㅋ 마룬5도 슈퍼볼 무대 조져서 아직도 조롱받는 마당에 ㅋㅋㅋㅋ 좀 무대좀 잘좀하지 그랬냐,46,3 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1202,성량이 너무작음 저런 쎈 퍼포는 안해봐서인지 춤도 힘이없어보임,25,2 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1203,뉴퀴들 진짜 숭배 개오지네 못하는걸 못한다고 하고 안어울리는걸 안어울린다 하지 애초에 니들 보라고 한 무대가 아님 ,33,3 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1204,도대체 이런댓글을 굳이굳이 좋은무대였다고 생각하는사람들한테 시비걸면서 얘기하는게 너희 기분 나빠봐라 이거인게 조나 눈에 보이네. 아니 별로일 수 있는데 잘했다고 생각할 수도 있는 거 아니냐? 칭찬했다고 뉴퀴들 숭배 오진다 이딴 저급한 말이나 쳐 쓰니까 니들이 아직까지도 타스포츠 시선에서 스포츠로 인식받지 못한다는걸 알아야 한다. 존중을 좀 해. 모든스포츠는 상대에 대한 존중에서부터 시작하는거야. 왜저러고 사는거야 진짜…,0,3 days ago (edited),NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1205, @user-franking 댓글이나 보셈 다들 최악이러고 있는데 좋아요 알바나 수두룩한거에 낚이지말고,3,3 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1206, @user-cl8gn1oq6m 좋아요 알바드립까지 나오는건 좀 웃겼다 ㅋㅋㅋ자 잘들어봐. 여기서 누군 별로였다 누군 좋았다 의견이 갈리잖아. 그럼 대부분의 정상적인 사람들은 그걸 둘다 존중하고 넘어가거든?? ,0,3 days ago (edited),NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1207, @user-franking  니네 누진스 팬들도 딱히 존중하면서 댓글 달진 않던데 ㅋㅋ보고싶은거만 보나봄ㅠㅠ,3,3 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1208,솔직히 하트스틸 라이즈다음에 노래나오는데 ㅈㄴ 힘빠지고 긴장감 확줄더라. 춤도 별로고 무대 장악력도 없고.. 박진감 0,3,3 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1209,진짜 하이브 개싫다 빌보드 한번 맛보고 실력빨이 아닌 돈지랄과 인맥 빨로 자기 아이돌을 이런큰공연이나 빌보드 걍 올리고... 정말 저노래에 어울리는 가수나 실력있는 가수는 얼마나 황당할까.,38,3 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1210,롤드컵 역사 최악의 오프닝무대인듯 연출도 무슨감성인지 모르겠고 뉴진스도 뭐하는지 모르겠음,17,4 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1211,진짜 무대 처참하다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,50,4 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1212,니가 좋아하는 걸그룹은 실력 미달이라 기회조차 못받음 ㅇㅇ,0,4 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1213, @user-nj5zt5qb6q 무대 처참했죠?,1,3 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1214, @user-wc3ou8cc3s  기회조차 못받은 팬덤 처참하죠 ㅋㅋㅋ,0,3 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1215, @user-nj5zt5qb6q  기회조차 못받은 가수들보다 개못했죠?,2,3 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1216, @user-nj5zt5qb6q  기회 받아놓고 무대 망친건 괜찮고?,1,3 days ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1217,뉴진스 보컬이랑 갓 노래랑 너무 안맞음 갓은 좀 더 목소리에 힘이 있는 보컬이 필요한데 뉴진스는 힘이 없음 차라리 에스파나 아이들이 더 잘 어울릴거 같은데,20,13 hours ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
1218,ㄹㅇ… 우기가 저거 부르는 거 진짜 들어보고싶음,1,12 hours ago,NewJeans (뉴진스) - GODS | 마스터카드와 함께하는 2023 월드 챔피언십 결승 개막식
